"created_at","device_prop_name","property_value"
2022-11-25 21:11:33.295 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-25 22:38:53.178 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-25 22:38:53.443 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-25 22:38:54.215 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-25 22:38:55.158 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-25 22:38:56.279 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-25 22:38:57.199 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-25 22:39:17.043 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 00:06:19.388 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 00:06:19.948 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 00:06:20.697 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 00:06:21.614 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 00:06:22.689 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-26 00:06:23.606 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 00:06:43.703 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 01:33:27.213 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 01:33:27.762 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 01:33:28.518 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 01:33:29.488 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 01:33:30.584 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 01:33:31.705 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 01:33:50.790 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 03:00:35.184 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 03:00:35.704 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 03:00:36.429 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 03:00:37.319 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 03:00:38.451 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 03:00:39.405 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-26 03:00:58.774 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 04:27:43.639 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 04:27:44.167 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 04:27:44.950 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 04:27:45.841 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 04:27:46.979 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 04:27:47.920 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 04:28:07.748 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 05:54:53.858 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 05:54:54.452 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 05:54:55.177 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 05:54:56.107 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 05:54:57.233 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 05:54:58.149 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 05:55:17.639 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 07:22:01.729 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 07:22:02.261 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 07:22:03.022 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 07:22:03.969 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 07:22:05.054 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-26 07:22:06.004 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 07:22:25.677 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 08:49:09.014 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 08:49:09.576 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 08:49:10.294 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 08:49:11.187 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 08:49:12.410 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-26 08:49:13.329 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 08:49:32.704 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 10:16:07.683 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 10:16:08.246 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 10:16:08.940 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 10:16:09.891 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 10:16:11.002 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 10:16:11.943 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 10:16:31.906 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 11:43:03.101 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 11:43:03.637 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 11:43:04.352 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 11:43:05.297 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 11:43:06.383 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 11:43:07.249 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 11:43:26.763 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 13:10:12.053 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 13:10:12.611 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 13:10:13.343 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 13:10:14.250 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 13:10:15.407 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 13:10:16.364 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 13:10:36.334 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 14:37:40.695 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 14:37:41.313 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 14:37:42.106 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-26 14:37:43.109 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 14:37:44.386 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 14:37:45.281 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 14:38:05.474 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 16:05:02.587 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 16:05:03.149 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 16:05:03.954 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 16:05:04.830 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 16:05:05.891 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 16:05:06.776 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 16:05:26.009 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 17:32:17.843 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 17:32:18.386 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 17:32:19.100 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 17:32:20.013 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 17:32:21.068 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 17:32:21.994 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-26 17:32:41.936 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 18:59:49.225 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 18:59:49.754 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 18:59:50.541 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 18:59:51.520 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 18:59:54.188 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 18:59:55.289 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 19:00:13.538 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-26 20:27:15.736 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 20:27:16.654 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 20:27:17.022 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 20:27:18.060 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 20:27:19.226 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-26 20:27:20.218 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-26 20:27:41.411 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-26 21:55:10.823 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 21:55:11.375 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 21:55:12.107 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 21:55:13.043 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 21:55:14.100 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-26 21:55:15.008 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 21:55:34.860 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-26 23:22:51.185 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-26 23:22:51.768 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-26 23:22:52.537 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-26 23:22:53.473 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-26 23:22:54.631 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-26 23:22:55.620 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-26 23:23:16.392 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 00:50:42.521 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 00:50:43.032 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 00:50:43.842 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 00:50:44.768 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 00:50:45.874 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 00:50:46.783 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 00:51:06.558 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 02:18:02.864 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 02:18:03.377 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 02:18:04.183 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 02:18:05.069 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 02:18:06.145 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 02:18:07.094 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 02:18:26.615 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 03:45:17.912 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 03:45:18.436 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 03:45:19.244 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 03:45:20.136 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 03:45:21.234 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 03:45:22.202 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 03:45:41.454 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 05:12:20.975 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 05:12:21.567 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 05:12:22.672 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 05:12:23.293 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 05:12:24.376 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 05:12:25.254 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 05:12:44.867 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 06:39:23.472 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 06:39:23.998 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 06:39:24.711 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 06:39:25.592 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 06:39:26.799 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 06:39:27.783 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 06:39:49.442 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-27 08:06:33.298 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 08:06:33.834 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 08:06:34.603 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 08:06:35.514 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 08:06:36.573 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 08:06:37.465 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 08:06:59.827 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 09:33:37.435 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 09:33:37.945 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 09:33:38.662 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 09:33:39.605 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 09:33:40.700 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 09:33:41.657 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 09:34:01.107 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 11:01:09.335 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 11:01:09.948 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 11:01:10.663 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 11:01:11.569 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,21
2022-11-27 11:01:12.686 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 11:01:16.339 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 11:01:33.469 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 12:28:42.919 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 12:28:43.456 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 12:28:44.218 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 12:28:45.148 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 12:28:46.256 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 12:28:47.147 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 12:29:06.215 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 13:56:06.552 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 13:56:07.112 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 13:56:07.842 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 13:56:08.704 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 13:56:09.828 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 13:56:10.709 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 13:56:29.971 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 15:23:38.753 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 15:23:38.876 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 15:23:39.591 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 15:23:40.537 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 15:23:41.620 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 15:23:42.517 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 15:24:02.578 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 16:51:17.316 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 16:51:17.871 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 16:51:18.590 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-27 16:51:19.515 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 16:51:20.741 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 16:51:21.697 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 16:51:41.756 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 18:18:47.394 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 18:18:47.911 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 18:18:48.676 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 18:18:49.736 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 18:18:50.978 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 18:18:51.944 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 18:19:12.994 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 19:46:34.116 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 19:46:34.738 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 19:46:35.576 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 19:46:36.458 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 19:46:37.693 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-27 19:46:38.661 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 19:46:59.002 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 21:14:37.499 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 21:14:38.076 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 21:14:38.987 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 21:14:39.896 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 21:14:41.097 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 21:14:42.014 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-27 21:15:02.036 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-27 22:42:25.485 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-27 22:42:26.048 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-27 22:42:26.848 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-27 22:42:27.733 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-27 22:42:28.850 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-27 22:42:29.831 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-27 22:42:50.645 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-28 00:10:01.857 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 00:10:02.436 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 00:10:03.155 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-28 00:10:04.081 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 00:10:05.227 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 00:10:06.209 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-28 00:10:25.735 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-28 01:37:19.617 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 01:37:20.153 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 01:37:20.927 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 01:37:21.833 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 01:37:22.923 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 01:37:23.848 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-28 01:37:43.313 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-11-28 03:04:23.295 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 03:04:23.843 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 03:04:24.619 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-28 03:04:25.645 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 03:04:26.849 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 03:04:27.699 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-28 03:04:47.315 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 04:31:34.065 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 04:31:34.662 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 04:31:35.399 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 04:31:36.356 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 04:31:37.511 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 04:31:38.524 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-28 04:31:58.411 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 05:58:49.983 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 05:58:49.994 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 05:58:50.003 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-28 05:58:50.653 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 05:58:51.896 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 05:58:52.781 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-28 05:59:12.123 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 07:26:07.272 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 07:26:07.881 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 07:26:08.605 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 07:26:09.541 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 07:26:10.631 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 07:26:11.575 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-28 07:26:33.522 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 08:53:48.190 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 08:53:48.704 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 08:53:51.588 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,22
2022-11-28 08:53:52.204 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 08:53:52.632 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 08:53:52.662 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-28 08:54:12.911 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 10:21:46.516 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 10:21:47.055 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 10:21:47.851 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 10:21:48.762 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 10:21:49.924 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,22
2022-11-28 10:21:50.806 +0300,RF'Area09'OS34'AHUMRF02'RAT,22
2022-11-28 10:22:10.513 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 11:49:25.715 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 11:49:26.322 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 11:49:27.237 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 11:49:28.133 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
2022-11-28 11:49:29.793 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,21
2022-11-28 11:49:30.518 +0300,RF'Area09'OS34'AHUMRF02'RAT,21
2022-11-28 11:49:50.815 +0300,LG'Area01'OS01'AHUMB02'RAT,22
2022-11-28 13:17:28.360 +0300,RF'Area06'OS33'AHUMRF04'RAT,0
2022-11-28 13:17:28.932 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,26
2022-11-28 13:17:29.775 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,21
2022-11-28 13:17:30.803 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,22
