"created_at","device_prop_name","property_value","property_obj"
2022-08-10 02:06:25.675 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 02:06:58.890 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 02:08:12.633 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 02:08:58.048 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 03:31:31.846 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 03:31:35.635 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 03:31:42.438 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 03:31:44.434 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 03:32:15.625 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 03:32:19.320 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 03:32:26.144 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 03:32:28.064 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 03:32:34.043 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 03:33:05.695 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 03:33:23.027 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 03:33:50.254 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 03:35:00.740 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 03:35:43.570 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 04:58:28.855 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 04:58:32.658 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 04:58:39.602 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 04:58:41.578 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 04:59:12.676 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 04:59:16.181 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 04:59:23.087 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 04:59:24.916 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 04:59:30.698 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 05:00:06.190 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 05:00:13.252 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 05:00:46.161 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 05:01:57.193 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 05:02:41.070 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 06:25:22.781 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 06:25:25.123 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 06:25:32.036 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 06:25:33.923 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 06:26:06.475 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 06:26:08.678 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 06:26:15.415 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 06:26:17.383 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 06:26:23.287 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 06:26:55.141 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 06:27:06.337 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 06:27:39.225 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 06:28:49.703 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 06:29:32.981 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 07:52:12.005 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 07:52:16.492 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 07:52:22.494 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 07:52:24.426 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 07:52:55.554 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 07:52:59.211 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 07:53:06.061 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 07:53:07.981 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 07:53:13.967 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 07:53:45.873 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 07:53:56.904 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 07:54:32.316 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 07:55:39.823 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 07:56:25.469 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 09:19:14.320 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 09:19:18.074 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 09:19:24.809 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 09:19:26.708 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 09:20:02.314 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 09:20:02.382 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 09:20:08.708 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 09:20:10.674 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 09:20:16.716 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 09:20:49.001 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 09:20:59.995 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 09:21:33.081 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 09:22:43.542 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 09:23:26.963 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 10:46:17.662 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 10:46:21.491 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 10:46:28.523 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 10:46:30.546 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 10:47:02.256 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 10:47:08.790 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 10:47:12.910 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 10:47:14.953 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 10:47:21.011 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 10:47:52.884 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 10:48:04.024 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 10:48:37.133 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 10:49:47.667 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 10:50:32.674 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 12:13:14.381 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 12:13:18.193 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 12:13:26.752 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 12:13:27.185 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 12:13:58.963 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 12:14:02.579 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 12:14:09.686 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 12:14:11.600 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 12:14:17.610 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 12:14:49.784 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 12:15:00.905 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 12:15:34.517 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 12:16:45.474 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 12:17:28.966 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 13:40:47.769 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 13:40:51.568 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 13:40:58.879 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 13:41:00.238 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 13:41:31.500 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 13:41:35.182 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 13:41:42.110 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 13:41:43.868 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 13:41:49.852 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 13:42:22.004 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 13:42:33.140 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 13:43:08.048 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 13:44:18.079 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 13:45:01.966 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 15:08:43.548 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 15:08:47.596 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 15:08:54.762 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 15:08:56.762 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 15:09:29.096 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 15:09:33.107 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 15:09:40.233 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 15:09:42.259 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 15:09:48.502 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 15:10:21.996 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 15:10:34.633 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 15:11:07.434 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 15:12:20.210 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 15:13:04.776 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 16:36:49.889 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 16:36:53.727 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 16:37:01.017 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 16:37:02.638 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 16:37:34.390 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 16:37:38.109 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 16:37:45.017 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 16:37:46.954 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 16:37:53.208 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 16:38:27.659 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 16:38:36.872 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 16:39:10.098 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 16:40:21.904 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 16:41:06.168 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 18:04:13.513 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 18:04:17.308 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 18:04:24.101 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 18:04:26.006 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 18:04:58.037 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 18:05:01.799 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 18:05:08.591 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 18:05:10.495 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 18:05:16.541 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 18:05:48.507 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 18:05:59.577 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 18:06:32.767 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 18:07:49.456 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 18:08:32.403 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 19:31:06.827 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 19:31:15.530 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 19:31:17.611 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 19:31:19.641 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 19:31:51.159 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 19:31:54.744 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 19:32:01.593 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 19:32:03.497 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 19:32:09.497 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 19:32:41.155 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 19:32:52.325 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 19:33:30.778 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 19:34:40.710 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 19:35:19.540 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 20:58:20.769 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 20:58:24.622 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 20:58:31.616 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 20:58:33.491 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 20:59:05.121 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 20:59:08.569 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 20:59:16.050 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 20:59:17.563 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 20:59:23.382 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 20:59:59.796 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 21:00:06.518 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 21:00:39.558 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 21:01:50.178 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 21:02:33.126 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 22:25:20.964 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 22:25:24.698 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 22:25:31.538 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 22:25:33.494 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 22:26:04.722 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 22:26:11.423 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 22:26:18.549 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 22:26:20.372 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 22:26:26.343 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 22:26:58.146 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 22:27:09.242 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 22:27:42.055 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 22:28:52.622 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 22:29:35.919 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-10 23:52:25.129 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-10 23:52:28.953 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-10 23:52:35.993 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-10 23:52:37.883 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 23:53:09.264 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-10 23:53:12.819 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-10 23:53:19.718 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-10 23:53:21.651 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-10 23:53:27.684 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-10 23:54:02.606 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-10 23:54:10.928 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-10 23:54:45.313 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-10 23:55:54.560 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-10 23:56:37.883 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-11 01:19:25.184 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-11 01:19:27.956 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-11 01:19:34.671 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-11 01:19:36.603 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-11 01:20:10.424 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-11 01:20:11.810 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-11 01:20:18.756 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-11 01:20:20.641 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-11 01:20:29.063 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-11 01:20:58.440 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-11 01:21:09.597 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-11 01:21:42.206 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-11 01:22:53.290 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-11 01:23:36.125 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-11 02:46:23.872 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-11 02:46:29.056 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-11 02:46:34.720 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-11 02:46:36.663 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-11 02:47:08.388 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-11 02:47:12.194 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-11 02:47:19.264 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
2022-08-11 02:47:21.164 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"22",analogValue:6
2022-08-11 02:47:27.114 +0300,FFGF'Area04'OS05'AHUMGZ01'ACTRATSP,"22",analogValue:1
2022-08-11 02:47:59.386 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"22",analogValue:8
2022-08-11 02:48:10.432 +0300,FFGF'Area04'OS05'AHUMGZ01'RATSP,"22",analogValue:6
2022-08-11 02:48:43.073 +0300,LG'Area01'OS01'AHUMB02'RATSP,"22",analogValue:13
2022-08-11 02:49:53.290 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"22",analogValue:1
2022-08-11 02:50:36.525 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"22",analogValue:6
2022-08-11 04:13:18.062 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"22",analogValue:8
2022-08-11 04:13:21.885 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"22",analogValue:8
2022-08-11 04:13:29.557 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"22",analogValue:4
2022-08-11 04:13:30.656 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"22",analogValue:1
2022-08-11 04:14:01.941 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"22",analogValue:13
2022-08-11 04:14:05.637 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"22",analogValue:13
2022-08-11 04:14:12.642 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"22",analogValue:9
