"created_at","device_prop_name","property_value"
2022-10-03 08:08:38.737 +0300,RF'Area04'OS26'RAHU05'SAT,30
2022-10-03 08:08:40.718 +0300,RF'Area08'OS28'RAHU10'SAT,31
2022-10-03 08:08:54.063 +0300,RF'Area03'OS25'RAHU06'SAT,32
2022-10-03 08:08:55.530 +0300,RF'Area02'OS23A'RAHU04'SAT,17
2022-10-03 08:09:05.988 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 08:09:08.299 +0300,RF'Area05'OS36'RAHU13'SAT,30
2022-10-03 08:09:46.041 +0300,RF'Area02'OS22'RAHU15'SAT,29
2022-10-03 08:09:47.713 +0300,RF'Area09'OS30'RAHU25'SAT,17
2022-10-03 08:09:50.416 +0300,RF'Area07'OS29'RAHU21'SAT,30
2022-10-03 08:09:52.368 +0300,RF'Area02'OS21'RAHU16'SAT,16
2022-10-03 08:09:53.282 +0300,RF'Area04'OS26'RAHU19'SAT,17
2022-10-03 08:10:08.852 +0300,RF'Area03'OS25'RAHU20'SAT,25
2022-10-03 08:10:09.391 +0300,RF'Area02'OS23A'RAHU18'SAT,16
2022-10-03 08:10:09.575 +0300,RF'Area08'OS28'RAHU24'SAT,19
2022-10-03 08:10:20.254 +0300,RF'Area05'OS36'RAHU27'SAT,9
2022-10-03 08:10:22.509 +0300,RF'Area09'OS34A'RAHU26'SAT,13
2022-10-03 09:35:52.610 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 09:35:53.350 +0300,RF'AREA01'OS19'AHUMRF011'SAT,28
2022-10-03 09:35:53.726 +0300,LG'Area01'OS01'AHUMB01'SAT,22
2022-10-03 09:35:55.635 +0300,RF'Area01'OS20'AHUMRF012'SAT,30
2022-10-03 09:35:57.536 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 09:35:57.921 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 09:35:58.831 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 09:36:00.994 +0300,RF'Area09'OS34'AHUMRF02'SAT,17
2022-10-03 09:36:03.959 +0300,RF'Area05'OS36'AHUMRF03'SAT,14
2022-10-03 09:36:23.138 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 09:36:41.854 +0300,RF'Area11'OS37'RAHU14'SAT,30
2022-10-03 09:36:45.600 +0300,RF'Area10'OS32'RAHU28'SAT,29
2022-10-03 09:36:45.630 +0300,RF'Area02'OS22'RAHU01'SAT,30
2022-10-03 09:36:45.679 +0300,RF'Area09'OS30'RAHU11'SAT,30
2022-10-03 09:36:45.687 +0300,RF'Area07'OS29'RAHU07'SAT,32
2022-10-03 09:36:48.093 +0300,RF'Area02'OS21'RAHU02'SAT,14
2022-10-03 09:36:49.593 +0300,RF'Area04'OS26'RAHU05'SAT,28
2022-10-03 09:36:51.508 +0300,RF'Area08'OS28'RAHU10'SAT,32
2022-10-03 09:37:04.839 +0300,RF'Area03'OS25'RAHU06'SAT,33
2022-10-03 09:37:06.297 +0300,RF'Area02'OS23A'RAHU04'SAT,23
2022-10-03 09:37:16.706 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 09:37:18.826 +0300,RF'Area05'OS36'RAHU13'SAT,31
2022-10-03 09:37:56.378 +0300,RF'Area02'OS22'RAHU15'SAT,24
2022-10-03 09:37:58.011 +0300,RF'Area09'OS30'RAHU25'SAT,17
2022-10-03 09:38:00.893 +0300,RF'Area07'OS29'RAHU21'SAT,31
2022-10-03 09:38:02.883 +0300,RF'Area02'OS21'RAHU16'SAT,18
2022-10-03 09:38:03.848 +0300,RF'Area04'OS26'RAHU19'SAT,18
2022-10-03 09:38:19.721 +0300,RF'Area03'OS25'RAHU20'SAT,29
2022-10-03 09:38:20.210 +0300,RF'Area02'OS23A'RAHU18'SAT,17
2022-10-03 09:38:20.450 +0300,RF'Area08'OS28'RAHU24'SAT,21
2022-10-03 09:38:31.006 +0300,RF'Area05'OS36'RAHU27'SAT,21
2022-10-03 09:38:33.262 +0300,RF'Area09'OS34A'RAHU26'SAT,14
2022-10-03 11:03:32.604 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 11:03:33.363 +0300,RF'AREA01'OS19'AHUMRF011'SAT,28
2022-10-03 11:03:33.794 +0300,LG'Area01'OS01'AHUMB01'SAT,24
2022-10-03 11:03:35.615 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 11:03:37.592 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 11:03:37.983 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 11:03:38.956 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 11:03:41.131 +0300,RF'Area09'OS34'AHUMRF02'SAT,16
2022-10-03 11:03:44.165 +0300,RF'Area05'OS36'AHUMRF03'SAT,12
2022-10-03 11:04:06.087 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 11:04:24.899 +0300,RF'Area11'OS37'RAHU14'SAT,30
2022-10-03 11:04:26.094 +0300,RF'Area10'OS32'RAHU28'SAT,29
2022-10-03 11:04:29.708 +0300,RF'Area02'OS22'RAHU01'SAT,30
2022-10-03 11:04:29.723 +0300,RF'Area09'OS30'RAHU11'SAT,29
2022-10-03 11:04:29.739 +0300,RF'Area07'OS29'RAHU07'SAT,31
2022-10-03 11:04:31.113 +0300,RF'Area02'OS21'RAHU02'SAT,13
2022-10-03 11:04:32.617 +0300,RF'Area04'OS26'RAHU05'SAT,27
2022-10-03 11:04:34.458 +0300,RF'Area08'OS28'RAHU10'SAT,32
2022-10-03 11:04:48.092 +0300,RF'Area03'OS25'RAHU06'SAT,33
2022-10-03 11:04:49.620 +0300,RF'Area02'OS23A'RAHU04'SAT,23
2022-10-03 11:05:00.581 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 11:05:02.389 +0300,RF'Area05'OS36'RAHU13'SAT,33
2022-10-03 11:05:40.761 +0300,RF'Area02'OS22'RAHU15'SAT,17
2022-10-03 11:05:42.392 +0300,RF'Area09'OS30'RAHU25'SAT,16
2022-10-03 11:05:45.232 +0300,RF'Area07'OS29'RAHU21'SAT,31
2022-10-03 11:05:47.103 +0300,RF'Area02'OS21'RAHU16'SAT,17
2022-10-03 11:05:48.044 +0300,RF'Area04'OS26'RAHU19'SAT,18
2022-10-03 11:06:03.761 +0300,RF'Area03'OS25'RAHU20'SAT,30
2022-10-03 11:06:04.314 +0300,RF'Area02'OS23A'RAHU18'SAT,16
2022-10-03 11:06:04.516 +0300,RF'Area08'OS28'RAHU24'SAT,24
2022-10-03 11:06:15.187 +0300,RF'Area05'OS36'RAHU27'SAT,21
2022-10-03 11:06:17.575 +0300,RF'Area09'OS34A'RAHU26'SAT,13
2022-10-03 12:31:33.482 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 12:31:34.239 +0300,RF'AREA01'OS19'AHUMRF011'SAT,23
2022-10-03 12:31:34.652 +0300,LG'Area01'OS01'AHUMB01'SAT,20
2022-10-03 12:31:36.555 +0300,RF'Area01'OS20'AHUMRF012'SAT,33
2022-10-03 12:31:38.527 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 12:31:38.882 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 12:31:39.861 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 12:31:42.103 +0300,RF'Area09'OS34'AHUMRF02'SAT,18
2022-10-03 12:31:45.224 +0300,RF'Area05'OS36'AHUMRF03'SAT,12
2022-10-03 12:32:04.618 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 12:32:23.306 +0300,RF'Area11'OS37'RAHU14'SAT,31
2022-10-03 12:32:24.380 +0300,RF'Area10'OS32'RAHU28'SAT,29
2022-10-03 12:32:25.462 +0300,RF'Area02'OS22'RAHU01'SAT,29
2022-10-03 12:32:25.957 +0300,RF'Area09'OS30'RAHU11'SAT,30
2022-10-03 12:32:26.623 +0300,RF'Area07'OS29'RAHU07'SAT,31
2022-10-03 12:32:29.603 +0300,RF'Area02'OS21'RAHU02'SAT,13
2022-10-03 12:32:31.028 +0300,RF'Area04'OS26'RAHU05'SAT,29
2022-10-03 12:32:32.912 +0300,RF'Area08'OS28'RAHU10'SAT,34
2022-10-03 12:32:46.503 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 12:32:48.002 +0300,RF'Area02'OS23A'RAHU04'SAT,18
2022-10-03 12:32:58.318 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 12:33:00.364 +0300,RF'Area05'OS36'RAHU13'SAT,34
2022-10-03 12:33:38.872 +0300,RF'Area02'OS22'RAHU15'SAT,15
2022-10-03 12:33:40.581 +0300,RF'Area09'OS30'RAHU25'SAT,16
2022-10-03 12:33:43.258 +0300,RF'Area07'OS29'RAHU21'SAT,33
2022-10-03 12:33:45.241 +0300,RF'Area02'OS21'RAHU16'SAT,17
2022-10-03 12:33:46.264 +0300,RF'Area04'OS26'RAHU19'SAT,19
2022-10-03 12:34:02.274 +0300,RF'Area03'OS25'RAHU20'SAT,29
2022-10-03 12:34:02.869 +0300,RF'Area02'OS23A'RAHU18'SAT,15
2022-10-03 12:34:03.111 +0300,RF'Area08'OS28'RAHU24'SAT,32
2022-10-03 12:34:13.536 +0300,RF'Area05'OS36'RAHU27'SAT,21
2022-10-03 12:34:15.852 +0300,RF'Area09'OS34A'RAHU26'SAT,13
2022-10-03 13:59:15.441 +0300,RF'Area02'OS23'AHUMRF02'SAT,18
2022-10-03 13:59:16.193 +0300,RF'AREA01'OS19'AHUMRF011'SAT,23
2022-10-03 13:59:16.576 +0300,LG'Area01'OS01'AHUMB01'SAT,16
2022-10-03 13:59:19.422 +0300,RF'Area01'OS20'AHUMRF012'SAT,33
2022-10-03 13:59:20.434 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 13:59:20.793 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 13:59:21.786 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 13:59:23.985 +0300,RF'Area09'OS34'AHUMRF02'SAT,17
2022-10-03 13:59:27.144 +0300,RF'Area05'OS36'AHUMRF03'SAT,15
2022-10-03 13:59:47.225 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 14:00:04.894 +0300,RF'Area11'OS37'RAHU14'SAT,31
2022-10-03 14:00:06.099 +0300,RF'Area10'OS32'RAHU28'SAT,29
2022-10-03 14:00:07.083 +0300,RF'Area02'OS22'RAHU01'SAT,30
2022-10-03 14:00:07.647 +0300,RF'Area09'OS30'RAHU11'SAT,32
2022-10-03 14:00:08.242 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 14:00:11.315 +0300,RF'Area02'OS21'RAHU02'SAT,15
2022-10-03 14:00:12.737 +0300,RF'Area04'OS26'RAHU05'SAT,31
2022-10-03 14:00:14.798 +0300,RF'Area08'OS28'RAHU10'SAT,33
2022-10-03 14:00:28.269 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 14:00:29.745 +0300,RF'Area02'OS23A'RAHU04'SAT,18
2022-10-03 14:00:40.205 +0300,RF'Area09'OS34'RAHU12'SAT,30
2022-10-03 14:00:42.368 +0300,RF'Area05'OS36'RAHU13'SAT,34
2022-10-03 14:01:20.262 +0300,RF'Area02'OS22'RAHU15'SAT,24
2022-10-03 14:01:21.889 +0300,RF'Area09'OS30'RAHU25'SAT,18
2022-10-03 14:01:24.762 +0300,RF'Area07'OS29'RAHU21'SAT,33
2022-10-03 14:01:26.562 +0300,RF'Area02'OS21'RAHU16'SAT,19
2022-10-03 14:01:27.542 +0300,RF'Area04'OS26'RAHU19'SAT,20
2022-10-03 14:01:42.968 +0300,RF'Area03'OS25'RAHU20'SAT,17
2022-10-03 14:01:43.532 +0300,RF'Area02'OS23A'RAHU18'SAT,18
2022-10-03 14:01:43.821 +0300,RF'Area08'OS28'RAHU24'SAT,30
2022-10-03 14:01:54.364 +0300,RF'Area05'OS36'RAHU27'SAT,20
2022-10-03 14:01:56.742 +0300,RF'Area09'OS34A'RAHU26'SAT,15
2022-10-03 15:27:30.707 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 15:27:31.476 +0300,RF'AREA01'OS19'AHUMRF011'SAT,27
2022-10-03 15:27:31.925 +0300,LG'Area01'OS01'AHUMB01'SAT,15
2022-10-03 15:27:33.782 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 15:27:35.701 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 15:27:36.067 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 15:27:37.011 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,15
2022-10-03 15:27:39.223 +0300,RF'Area09'OS34'AHUMRF02'SAT,16
2022-10-03 15:27:42.229 +0300,RF'Area05'OS36'AHUMRF03'SAT,13
2022-10-03 15:28:01.330 +0300,LG'Area01'OS01'AHUMB02'SAT,13
2022-10-03 15:28:20.153 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 15:28:21.322 +0300,RF'Area10'OS32'RAHU28'SAT,30
2022-10-03 15:28:22.234 +0300,RF'Area02'OS22'RAHU01'SAT,31
2022-10-03 15:28:22.814 +0300,RF'Area09'OS30'RAHU11'SAT,32
2022-10-03 15:28:23.448 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 15:28:26.434 +0300,RF'Area02'OS21'RAHU02'SAT,16
2022-10-03 15:28:27.853 +0300,RF'Area04'OS26'RAHU05'SAT,32
2022-10-03 15:28:29.812 +0300,RF'Area08'OS28'RAHU10'SAT,33
2022-10-03 15:28:43.241 +0300,RF'Area03'OS25'RAHU06'SAT,35
2022-10-03 15:28:44.711 +0300,RF'Area02'OS23A'RAHU04'SAT,16
2022-10-03 15:28:55.140 +0300,RF'Area09'OS34'RAHU12'SAT,30
2022-10-03 15:28:57.277 +0300,RF'Area05'OS36'RAHU13'SAT,34
2022-10-03 15:29:35.511 +0300,RF'Area02'OS22'RAHU15'SAT,29
2022-10-03 15:29:37.189 +0300,RF'Area09'OS30'RAHU25'SAT,18
2022-10-03 15:29:40.027 +0300,RF'Area07'OS29'RAHU21'SAT,34
2022-10-03 15:29:41.895 +0300,RF'Area02'OS21'RAHU16'SAT,19
2022-10-03 15:29:42.893 +0300,RF'Area04'OS26'RAHU19'SAT,19
2022-10-03 15:29:58.844 +0300,RF'Area03'OS25'RAHU20'SAT,13
2022-10-03 15:29:59.390 +0300,RF'Area02'OS23A'RAHU18'SAT,18
2022-10-03 15:29:59.609 +0300,RF'Area08'OS28'RAHU24'SAT,26
2022-10-03 15:30:10.523 +0300,RF'Area05'OS36'RAHU27'SAT,13
2022-10-03 15:30:13.061 +0300,RF'Area09'OS34A'RAHU26'SAT,14
2022-10-03 16:55:32.749 +0300,RF'Area02'OS23'AHUMRF02'SAT,18
2022-10-03 16:55:33.211 +0300,RF'AREA01'OS19'AHUMRF011'SAT,27
2022-10-03 16:55:33.438 +0300,LG'Area01'OS01'AHUMB01'SAT,15
2022-10-03 16:55:33.977 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 16:55:34.936 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 16:55:35.324 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 16:55:36.251 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,15
2022-10-03 16:55:38.431 +0300,RF'Area09'OS34'AHUMRF02'SAT,18
2022-10-03 16:55:41.426 +0300,RF'Area05'OS36'AHUMRF03'SAT,13
2022-10-03 16:56:00.440 +0300,LG'Area01'OS01'AHUMB02'SAT,13
2022-10-03 16:56:18.912 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 16:56:20.169 +0300,RF'Area10'OS32'RAHU28'SAT,31
2022-10-03 16:56:21.114 +0300,RF'Area02'OS22'RAHU01'SAT,31
2022-10-03 16:56:21.715 +0300,RF'Area09'OS30'RAHU11'SAT,32
2022-10-03 16:56:22.278 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 16:56:25.329 +0300,RF'Area02'OS21'RAHU02'SAT,16
2022-10-03 16:56:26.797 +0300,RF'Area04'OS26'RAHU05'SAT,32
2022-10-03 16:56:28.729 +0300,RF'Area08'OS28'RAHU10'SAT,32
2022-10-03 16:56:42.385 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 16:56:43.878 +0300,RF'Area02'OS23A'RAHU04'SAT,12
2022-10-03 16:56:54.081 +0300,RF'Area09'OS34'RAHU12'SAT,30
2022-10-03 16:56:56.121 +0300,RF'Area05'OS36'RAHU13'SAT,33
2022-10-03 16:57:33.493 +0300,RF'Area02'OS22'RAHU15'SAT,30
2022-10-03 16:57:35.243 +0300,RF'Area09'OS30'RAHU25'SAT,18
2022-10-03 16:57:38.081 +0300,RF'Area07'OS29'RAHU21'SAT,34
2022-10-03 16:57:42.485 +0300,RF'Area02'OS21'RAHU16'SAT,19
2022-10-03 16:57:43.144 +0300,RF'Area04'OS26'RAHU19'SAT,19
2022-10-03 16:57:56.441 +0300,RF'Area03'OS25'RAHU20'SAT,11
2022-10-03 16:57:56.973 +0300,RF'Area02'OS23A'RAHU18'SAT,18
2022-10-03 16:57:57.168 +0300,RF'Area08'OS28'RAHU24'SAT,15
2022-10-03 16:58:07.736 +0300,RF'Area05'OS36'RAHU27'SAT,15
2022-10-03 16:58:09.938 +0300,RF'Area09'OS34A'RAHU26'SAT,14
2022-10-03 18:23:14.072 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 18:23:14.820 +0300,RF'AREA01'OS19'AHUMRF011'SAT,27
2022-10-03 18:23:15.249 +0300,LG'Area01'OS01'AHUMB01'SAT,16
2022-10-03 18:23:17.080 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 18:23:19.031 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 18:23:19.411 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 18:23:20.405 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 18:23:22.576 +0300,RF'Area09'OS34'AHUMRF02'SAT,16
2022-10-03 18:23:25.639 +0300,RF'Area05'OS36'AHUMRF03'SAT,14
2022-10-03 18:23:47.223 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 18:24:03.270 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 18:24:04.417 +0300,RF'Area10'OS32'RAHU28'SAT,31
2022-10-03 18:24:05.320 +0300,RF'Area02'OS22'RAHU01'SAT,31
2022-10-03 18:24:05.900 +0300,RF'Area09'OS30'RAHU11'SAT,32
2022-10-03 18:24:06.473 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 18:24:09.539 +0300,RF'Area02'OS21'RAHU02'SAT,14
2022-10-03 18:24:10.954 +0300,RF'Area04'OS26'RAHU05'SAT,32
2022-10-03 18:24:12.902 +0300,RF'Area08'OS28'RAHU10'SAT,31
2022-10-03 18:24:26.182 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 18:24:27.716 +0300,RF'Area02'OS23A'RAHU04'SAT,12
2022-10-03 18:24:38.076 +0300,RF'Area09'OS34'RAHU12'SAT,30
2022-10-03 18:24:40.279 +0300,RF'Area05'OS36'RAHU13'SAT,32
2022-10-03 18:25:17.988 +0300,RF'Area02'OS22'RAHU15'SAT,30
2022-10-03 18:25:19.664 +0300,RF'Area09'OS30'RAHU25'SAT,18
2022-10-03 18:25:22.457 +0300,RF'Area07'OS29'RAHU21'SAT,33
2022-10-03 18:25:24.386 +0300,RF'Area02'OS21'RAHU16'SAT,19
2022-10-03 18:25:25.274 +0300,RF'Area04'OS26'RAHU19'SAT,18
2022-10-03 18:25:40.965 +0300,RF'Area03'OS25'RAHU20'SAT,11
2022-10-03 18:25:41.486 +0300,RF'Area02'OS23A'RAHU18'SAT,17
2022-10-03 18:25:41.665 +0300,RF'Area08'OS28'RAHU24'SAT,14
2022-10-03 18:25:52.171 +0300,RF'Area05'OS36'RAHU27'SAT,21
2022-10-03 18:25:56.399 +0300,RF'Area09'OS34A'RAHU26'SAT,14
2022-10-03 19:51:03.817 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 19:51:04.596 +0300,RF'AREA01'OS19'AHUMRF011'SAT,27
2022-10-03 19:51:05.064 +0300,LG'Area01'OS01'AHUMB01'SAT,17
2022-10-03 19:51:07.026 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 19:51:08.916 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 19:51:09.281 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 19:51:10.293 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 19:51:12.476 +0300,RF'Area09'OS34'AHUMRF02'SAT,16
2022-10-03 19:51:15.594 +0300,RF'Area05'OS36'AHUMRF03'SAT,13
2022-10-03 19:51:34.978 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 19:51:53.803 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 19:51:54.873 +0300,RF'Area10'OS32'RAHU28'SAT,31
2022-10-03 19:51:56.199 +0300,RF'Area02'OS22'RAHU01'SAT,30
2022-10-03 19:51:56.345 +0300,RF'Area09'OS30'RAHU11'SAT,31
2022-10-03 19:51:56.892 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 19:51:59.916 +0300,RF'Area02'OS21'RAHU02'SAT,14
2022-10-03 19:52:01.379 +0300,RF'Area04'OS26'RAHU05'SAT,31
2022-10-03 19:52:03.383 +0300,RF'Area08'OS28'RAHU10'SAT,31
2022-10-03 19:52:16.736 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 19:52:18.208 +0300,RF'Area02'OS23A'RAHU04'SAT,12
2022-10-03 19:52:29.075 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 19:52:31.253 +0300,RF'Area05'OS36'RAHU13'SAT,32
2022-10-03 19:53:09.432 +0300,RF'Area02'OS22'RAHU15'SAT,29
2022-10-03 19:53:11.221 +0300,RF'Area09'OS30'RAHU25'SAT,17
2022-10-03 19:53:14.023 +0300,RF'Area07'OS29'RAHU21'SAT,33
2022-10-03 19:53:18.936 +0300,RF'Area02'OS21'RAHU16'SAT,18
2022-10-03 19:53:19.927 +0300,RF'Area04'OS26'RAHU19'SAT,18
2022-10-03 19:53:35.410 +0300,RF'Area03'OS25'RAHU20'SAT,11
2022-10-03 19:53:35.912 +0300,RF'Area02'OS23A'RAHU18'SAT,17
2022-10-03 19:53:36.120 +0300,RF'Area08'OS28'RAHU24'SAT,13
2022-10-03 19:53:46.870 +0300,RF'Area05'OS36'RAHU27'SAT,10
2022-10-03 19:53:49.078 +0300,RF'Area09'OS34A'RAHU26'SAT,13
2022-10-03 21:19:11.268 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 21:19:12.065 +0300,RF'AREA01'OS19'AHUMRF011'SAT,26
2022-10-03 21:19:12.445 +0300,LG'Area01'OS01'AHUMB01'SAT,18
2022-10-03 21:19:14.296 +0300,RF'Area01'OS20'AHUMRF012'SAT,32
2022-10-03 21:19:16.052 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 21:19:16.431 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 21:19:17.467 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 21:19:19.662 +0300,RF'Area09'OS34'AHUMRF02'SAT,16
2022-10-03 21:19:22.695 +0300,RF'Area05'OS36'AHUMRF03'SAT,12
2022-10-03 21:19:41.698 +0300,LG'Area01'OS01'AHUMB02'SAT,12
2022-10-03 21:20:00.258 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 21:20:01.420 +0300,RF'Area10'OS32'RAHU28'SAT,31
2022-10-03 21:20:02.425 +0300,RF'Area02'OS22'RAHU01'SAT,30
2022-10-03 21:20:02.989 +0300,RF'Area09'OS30'RAHU11'SAT,31
2022-10-03 21:20:03.669 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 21:20:06.778 +0300,RF'Area02'OS21'RAHU02'SAT,14
2022-10-03 21:20:08.192 +0300,RF'Area04'OS26'RAHU05'SAT,31
2022-10-03 21:20:10.035 +0300,RF'Area08'OS28'RAHU10'SAT,32
2022-10-03 21:20:23.481 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 21:20:24.824 +0300,RF'Area02'OS23A'RAHU04'SAT,13
2022-10-03 21:20:38.223 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 21:20:40.411 +0300,RF'Area05'OS36'RAHU13'SAT,31
2022-10-03 21:21:18.430 +0300,RF'Area02'OS22'RAHU15'SAT,30
2022-10-03 21:21:20.116 +0300,RF'Area09'OS30'RAHU25'SAT,17
2022-10-03 21:21:22.926 +0300,RF'Area07'OS29'RAHU21'SAT,33
2022-10-03 21:21:24.764 +0300,RF'Area02'OS21'RAHU16'SAT,18
2022-10-03 21:21:25.775 +0300,RF'Area04'OS26'RAHU19'SAT,17
2022-10-03 21:21:41.474 +0300,RF'Area03'OS25'RAHU20'SAT,13
2022-10-03 21:21:42.006 +0300,RF'Area02'OS23A'RAHU18'SAT,16
2022-10-03 21:21:42.203 +0300,RF'Area08'OS28'RAHU24'SAT,14
2022-10-03 21:21:52.609 +0300,RF'Area05'OS36'RAHU27'SAT,19
2022-10-03 21:21:55.207 +0300,RF'Area09'OS34A'RAHU26'SAT,13
2022-10-03 22:46:45.431 +0300,RF'Area02'OS23'AHUMRF02'SAT,17
2022-10-03 22:46:46.177 +0300,RF'AREA01'OS19'AHUMRF011'SAT,27
2022-10-03 22:46:46.547 +0300,LG'Area01'OS01'AHUMB01'SAT,19
2022-10-03 22:46:48.542 +0300,RF'Area01'OS20'AHUMRF012'SAT,31
2022-10-03 22:46:50.388 +0300,RF'Area06'OS33'AHUMRF04'SAT,20
2022-10-03 22:46:50.767 +0300,FFGF'Area04'OS05'AHUMGZ01'SAT,12
2022-10-03 22:46:51.858 +0300,FFGF'Area10'OS13'AHUMGZ01D'SAT,14
2022-10-03 22:46:54.017 +0300,RF'Area09'OS34'AHUMRF02'SAT,18
2022-10-03 22:46:57.072 +0300,RF'Area05'OS36'AHUMRF03'SAT,11
2022-10-03 22:47:15.786 +0300,LG'Area01'OS01'AHUMB02'SAT,11
2022-10-03 22:47:34.487 +0300,RF'Area11'OS37'RAHU14'SAT,32
2022-10-03 22:47:35.541 +0300,RF'Area10'OS32'RAHU28'SAT,31
2022-10-03 22:47:36.983 +0300,RF'Area02'OS22'RAHU01'SAT,31
2022-10-03 22:47:37.126 +0300,RF'Area09'OS30'RAHU11'SAT,30
2022-10-03 22:47:37.709 +0300,RF'Area07'OS29'RAHU07'SAT,33
2022-10-03 22:47:40.709 +0300,RF'Area02'OS21'RAHU02'SAT,13
2022-10-03 22:47:42.080 +0300,RF'Area04'OS26'RAHU05'SAT,31
2022-10-03 22:47:43.891 +0300,RF'Area08'OS28'RAHU10'SAT,32
2022-10-03 22:47:57.238 +0300,RF'Area03'OS25'RAHU06'SAT,34
2022-10-03 22:47:58.710 +0300,RF'Area02'OS23A'RAHU04'SAT,25
2022-10-03 22:48:09.015 +0300,RF'Area09'OS34'RAHU12'SAT,29
2022-10-03 22:48:13.519 +0300,RF'Area05'OS36'RAHU13'SAT,31
