"created_at","device_prop_name","property_value"
2022-09-29 16:03:54.554 +0300,RF'Area05'OS36'RAHU13'RATEMP,33.68
2022-09-29 16:04:29.288 +0300,RF'Area07'OS31'RAHU23'RATEMP,26.72
2022-09-29 16:04:31.671 +0300,RF'Area02'OS22'RAHU15'RATEMP,29.3
2022-09-29 16:04:32.213 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.76
2022-09-29 16:04:33.669 +0300,RF'Area09'OS30'RAHU25'RATEMP,27.82
2022-09-29 16:04:33.862 +0300,RF'Area07'OS29'RAHU21'RATEMP,33.079998
2022-09-29 16:04:37.324 +0300,RF'Area03'OS24'RAHU17'RATEMP,28.74
2022-09-29 16:04:38.068 +0300,RF'Area02'OS21'RAHU16'RATEMP,29.0
2022-09-29 16:04:39.122 +0300,RF'Area04'OS26'RAHU19'RATEMP,29.48
2022-09-29 16:04:54.414 +0300,RF'Area03'OS25'RAHU20'RATEMP,0.0
2022-09-29 16:04:55.019 +0300,RF'Area02'OS23A'RAHU18'RATEMP,30.939999
2022-09-29 16:04:55.499 +0300,RF'Area08'OS28'RAHU24'RATEMP,30.72
2022-09-29 16:05:05.185 +0300,RF'Area05'OS36'RAHU27'RATEMP,27.32
2022-09-29 16:05:05.735 +0300,RF'Area09'OS34A'RAHU26'RATEMP,25.92
2022-09-29 17:30:16.078 +0300,RF'Area07'OS31'RAHU09'RATEMP,30.38
2022-09-29 17:30:16.260 +0300,RF'Area11'OS37'RAHU14'RATEMP,32.82
2022-09-29 17:30:17.218 +0300,RF'Area08'OS27'RAHU08'RATEMP,26.539999
2022-09-29 17:30:17.880 +0300,RF'Area10'OS32'RAHU28'RATEMP,32.12
2022-09-29 17:30:18.614 +0300,RF'Area09'OS30'RAHU11'RATEMP,20.24
2022-09-29 17:30:19.560 +0300,RF'Area02'OS22'RAHU01'RATEMP,31.84
2022-09-29 17:30:20.067 +0300,RF'Area07'OS29'RAHU07'RATEMP,32.559998
2022-09-29 17:30:22.105 +0300,RF'Area03'OS24'RAHU03'RATEMP,20.42
2022-09-29 17:30:22.738 +0300,RF'Area02'OS21'RAHU02'RATEMP,30.779999
2022-09-29 17:30:24.387 +0300,RF'Area04'OS26'RAHU05'RATEMP,19.64
2022-09-29 17:30:25.818 +0300,RF'Area08'OS28'RAHU10'RATEMP,33.02
